ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
899620102232031,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Early Voting has ALREADY STARTED in MICHIGAN. Have you voted TRUMP yet? Find your Early Voting Location TODAY.","Make America Great Again by VOTING EARLY",vote.donaldjtrump.com,"Pres. Trump is calling on you!","lower_bound: 50000, upper_bound: 59999","lower_bound: 600, upper_bound: 699",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.115049},{""age"":""35-44"",""gender"":""male"",""percentage"":0.216872},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002041},{""age"":""45-54"",""gender"":""female"",""percentage"":0.125149},{""age"":""45-54"",""gender"":""male"",""percentage"":0.196415},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00155},{""age"":""55-64"",""gender"":""female"",""percentage"":0.093971},{""age"":""55-64"",""gender"":""male"",""percentage"":0.138529},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001111},{""age"":""65+"",""gender"":""female"",""percentage"":0.052332},{""age"":""65+"",""gender"":""male"",""percentage"":0.056362},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00062}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1208923270405268,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 4000, upper_bound: 4999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.024194},{""age"":""35-44"",""gender"":""male"",""percentage"":0.090656},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000278},{""age"":""45-54"",""gender"":""female"",""percentage"":0.048387},{""age"":""45-54"",""gender"":""male"",""percentage"":0.12792},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000556},{""age"":""55-64"",""gender"":""female"",""percentage"":0.1396},{""age"":""55-64"",""gender"":""male"",""percentage"":0.23109},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001112},{""age"":""65+"",""gender"":""female"",""percentage"":0.177976},{""age"":""65+"",""gender"":""male"",""percentage"":0.157953},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000278}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
450210984303026,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 5000, upper_bound: 5999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.020735},{""age"":""35-44"",""gender"":""male"",""percentage"":0.074694},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000707},{""age"":""45-54"",""gender"":""female"",""percentage"":0.028511},{""age"":""45-54"",""gender"":""male"",""percentage"":0.098728},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001414},{""age"":""55-64"",""gender"":""female"",""percentage"":0.052545},{""age"":""55-64"",""gender"":""male"",""percentage"":0.18591},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001414},{""age"":""65+"",""gender"":""female"",""percentage"":0.190858},{""age"":""65+"",""gender"":""male"",""percentage"":0.340716},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00377}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1243476016800064,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 80000, upper_bound: 89999","lower_bound: 2500, upper_bound: 2999",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.073291},{""age"":""35-44"",""gender"":""male"",""percentage"":0.153926},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00086},{""age"":""45-54"",""gender"":""female"",""percentage"":0.105404},{""age"":""45-54"",""gender"":""male"",""percentage"":0.16094},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000882},{""age"":""55-64"",""gender"":""female"",""percentage"":0.12554},{""age"":""55-64"",""gender"":""male"",""percentage"":0.132973},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000772},{""age"":""65+"",""gender"":""female"",""percentage"":0.138928},{""age"":""65+"",""gender"":""male"",""percentage"":0.105823},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000662}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1077467616872749,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 1000000","lower_bound: 50000, upper_bound: 59999",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.076425},{""age"":""35-44"",""gender"":""male"",""percentage"":0.17642},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002009},{""age"":""45-54"",""gender"":""female"",""percentage"":0.084089},{""age"":""45-54"",""gender"":""male"",""percentage"":0.158373},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001628},{""age"":""55-64"",""gender"":""female"",""percentage"":0.108935},{""age"":""55-64"",""gender"":""male"",""percentage"":0.155036},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001603},{""age"":""65+"",""gender"":""female"",""percentage"":0.112433},{""age"":""65+"",""gender"":""male"",""percentage"":0.121546},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001503}","{""region"":""Michigan"",""percentage"":0.999999},{""region"":""Unknown"",""percentage"":1.0e-6}",facebook,"lower_bound: 1000001",en
537379892347182,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Early Voting has ALREADY STARTED in MICHIGAN. Have you voted TRUMP yet? Find your Early Voting Location TODAY.","Make America Great Again by VOTING EARLY",vote.donaldjtrump.com,"Pres. Trump is calling on you!","lower_bound: 600000, upper_bound: 699999","lower_bound: 10000, upper_bound: 14999",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.088696},{""age"":""35-44"",""gender"":""male"",""percentage"":0.145736},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00161},{""age"":""45-54"",""gender"":""female"",""percentage"":0.117847},{""age"":""45-54"",""gender"":""male"",""percentage"":0.153273},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001664},{""age"":""55-64"",""gender"":""female"",""percentage"":0.133251},{""age"":""55-64"",""gender"":""male"",""percentage"":0.154324},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001706},{""age"":""65+"",""gender"":""female"",""percentage"":0.106018},{""age"":""65+"",""gender"":""male"",""percentage"":0.094482},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001392}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1104686110963586,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 200000, upper_bound: 249999","lower_bound: 6000, upper_bound: 6999",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.056537},{""age"":""35-44"",""gender"":""male"",""percentage"":0.146261},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001539},{""age"":""45-54"",""gender"":""female"",""percentage"":0.094652},{""age"":""45-54"",""gender"":""male"",""percentage"":0.15015},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001489},{""age"":""55-64"",""gender"":""female"",""percentage"":0.146425},{""age"":""55-64"",""gender"":""male"",""percentage"":0.153691},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001495},{""age"":""65+"",""gender"":""female"",""percentage"":0.147616},{""age"":""65+"",""gender"":""male"",""percentage"":0.098808},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001337}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
385458881202288,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","The road to the White House runs through MICHIGAN! President Trump wants to know: HAVE YOU VOTED EARLY YET?","You can VOTE TRUMP as early as today!",vote.donaldjtrump.com,"Ensure MICHIGAN votes red.","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.031434},{""age"":""35-44"",""gender"":""male"",""percentage"":0.066798},{""age"":""45-54"",""gender"":""female"",""percentage"":0.02947},{""age"":""45-54"",""gender"":""male"",""percentage"":0.084479},{""age"":""55-64"",""gender"":""female"",""percentage"":0.111984},{""age"":""55-64"",""gender"":""male"",""percentage"":0.13556},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001965},{""age"":""65+"",""gender"":""female"",""percentage"":0.312377},{""age"":""65+"",""gender"":""male"",""percentage"":0.222004},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003929}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1972755829838858,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Voting has never been more important. Everything is at stake in this Election and we need YOU to VOTE EARLY in MICHIGAN","MAKE IT TOO BIG TO RIG",vote.donaldjtrump.com,"Pres. Trump needs you to vote!","lower_bound: 20000, upper_bound: 24999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.143066},{""age"":""35-44"",""gender"":""male"",""percentage"":0.108674},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001392},{""age"":""45-54"",""gender"":""female"",""percentage"":0.171888},{""age"":""45-54"",""gender"":""male"",""percentage"":0.091966},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00174},{""age"":""55-64"",""gender"":""female"",""percentage"":0.205653},{""age"":""55-64"",""gender"":""male"",""percentage"":0.094472},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001949},{""age"":""65+"",""gender"":""female"",""percentage"":0.12232},{""age"":""65+"",""gender"":""male"",""percentage"":0.055764},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001114}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1114994826714266,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.105546},{""age"":""35-44"",""gender"":""male"",""percentage"":0.169946},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001789},{""age"":""45-54"",""gender"":""female"",""percentage"":0.075134},{""age"":""45-54"",""gender"":""male"",""percentage"":0.143113},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001789},{""age"":""55-64"",""gender"":""female"",""percentage"":0.101968},{""age"":""55-64"",""gender"":""male"",""percentage"":0.132379},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001789},{""age"":""65+"",""gender"":""female"",""percentage"":0.125224},{""age"":""65+"",""gender"":""male"",""percentage"":0.137746},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003578}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1231789907944107,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.0912},{""age"":""35-44"",""gender"":""male"",""percentage"":0.1136},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.0016},{""age"":""45-54"",""gender"":""female"",""percentage"":0.0608},{""age"":""45-54"",""gender"":""male"",""percentage"":0.1024},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.0016},{""age"":""55-64"",""gender"":""female"",""percentage"":0.1584},{""age"":""55-64"",""gender"":""male"",""percentage"":0.136},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.0016},{""age"":""65+"",""gender"":""female"",""percentage"":0.1776},{""age"":""65+"",""gender"":""male"",""percentage"":0.1552}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1062651418568235,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-02,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.12439},{""age"":""35-44"",""gender"":""male"",""percentage"":0.114634},{""age"":""45-54"",""gender"":""female"",""percentage"":0.063415},{""age"":""45-54"",""gender"":""male"",""percentage"":0.07561},{""age"":""55-64"",""gender"":""female"",""percentage"":0.095122},{""age"":""55-64"",""gender"":""male"",""percentage"":0.1},{""age"":""65+"",""gender"":""female"",""percentage"":0.243902},{""age"":""65+"",""gender"":""male"",""percentage"":0.182927}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
4024498434487206,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Early Voting has ALREADY STARTED in Michigan. Have you voted TRUMP yet? Find your Early Voting Location TODAY.","Make America Great Again by VOTING EARLY",vote.donaldjtrump.com,"Pres. Trump is calling on you!","lower_bound: 300000, upper_bound: 349999","lower_bound: 4000, upper_bound: 4499",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.221786},{""age"":""35-44"",""gender"":""male"",""percentage"":0.122231},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001905},{""age"":""45-54"",""gender"":""female"",""percentage"":0.19431},{""age"":""45-54"",""gender"":""male"",""percentage"":0.123549},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001523},{""age"":""55-64"",""gender"":""female"",""percentage"":0.134036},{""age"":""55-64"",""gender"":""male"",""percentage"":0.10063},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001296},{""age"":""65+"",""gender"":""female"",""percentage"":0.05967},{""age"":""65+"",""gender"":""male"",""percentage"":0.038434},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000631}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1636072887314866,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","The road to the White House runs through MICHIGAN! President Trump wants to know: HAVE YOU VOTED EARLY YET?","You can VOTE TRUMP as early as today!",vote.donaldjtrump.com,"Ensure MICHIGAN votes red.","lower_bound: 90000, upper_bound: 99999","lower_bound: 1500, upper_bound: 1999",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.085632},{""age"":""35-44"",""gender"":""male"",""percentage"":0.107651},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001471},{""age"":""45-54"",""gender"":""female"",""percentage"":0.108286},{""age"":""45-54"",""gender"":""male"",""percentage"":0.097911},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001425},{""age"":""55-64"",""gender"":""female"",""percentage"":0.169622},{""age"":""55-64"",""gender"":""male"",""percentage"":0.11544},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001641},{""age"":""65+"",""gender"":""female"",""percentage"":0.209},{""age"":""65+"",""gender"":""male"",""percentage"":0.100249},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001672}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1630094584242574,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 25000, upper_bound: 29999","lower_bound: 400, upper_bound: 499",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.302148},{""age"":""35-44"",""gender"":""male"",""percentage"":0.237482},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002021},{""age"":""45-54"",""gender"":""female"",""percentage"":0.096475},{""age"":""45-54"",""gender"":""male"",""percentage"":0.071028},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000748},{""age"":""55-64"",""gender"":""female"",""percentage"":0.069456},{""age"":""55-64"",""gender"":""male"",""percentage"":0.056059},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000449},{""age"":""65+"",""gender"":""female"",""percentage"":0.098121},{""age"":""65+"",""gender"":""male"",""percentage"":0.065265},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000748}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1582615645677069,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","The road to the White House runs through MICHIGAN! President Trump wants to know: HAVE YOU VOTED EARLY YET?","You can VOTE TRUMP as early as today!",vote.donaldjtrump.com,"Ensure MICHIGAN votes red.","lower_bound: 8000, upper_bound: 8999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.015962},{""age"":""35-44"",""gender"":""male"",""percentage"":0.015658},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000304},{""age"":""45-54"",""gender"":""female"",""percentage"":0.036789},{""age"":""45-54"",""gender"":""male"",""percentage"":0.042262},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000608},{""age"":""55-64"",""gender"":""female"",""percentage"":0.112496},{""age"":""55-64"",""gender"":""male"",""percentage"":0.138948},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001216},{""age"":""65+"",""gender"":""female"",""percentage"":0.339009},{""age"":""65+"",""gender"":""male"",""percentage"":0.29325},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003497}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
862018772810174,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 3000, upper_bound: 3999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.079819},{""age"":""35-44"",""gender"":""male"",""percentage"":0.055221},{""age"":""45-54"",""gender"":""female"",""percentage"":0.057731},{""age"":""45-54"",""gender"":""male"",""percentage"":0.058233},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000502},{""age"":""55-64"",""gender"":""female"",""percentage"":0.086345},{""age"":""55-64"",""gender"":""male"",""percentage"":0.140562},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001004},{""age"":""65+"",""gender"":""female"",""percentage"":0.24247},{""age"":""65+"",""gender"":""male"",""percentage"":0.276104},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002008}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
2831610610334914,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Early Voting has ALREADY STARTED in MICHIGAN. Have you voted TRUMP yet? Find your Early Voting Location TODAY.","Make America Great Again by VOTING EARLY",vote.donaldjtrump.com,"Pres. Trump is calling on you!","lower_bound: 300000, upper_bound: 349999","lower_bound: 4500, upper_bound: 4999",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.157018},{""age"":""35-44"",""gender"":""male"",""percentage"":0.079359},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.0017},{""age"":""45-54"",""gender"":""female"",""percentage"":0.19171},{""age"":""45-54"",""gender"":""male"",""percentage"":0.108675},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001728},{""age"":""55-64"",""gender"":""female"",""percentage"":0.178336},{""age"":""55-64"",""gender"":""male"",""percentage"":0.103337},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001777},{""age"":""65+"",""gender"":""female"",""percentage"":0.114167},{""age"":""65+"",""gender"":""male"",""percentage"":0.060956},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001236}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1064244221870720,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 15000, upper_bound: 19999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.020855},{""age"":""35-44"",""gender"":""male"",""percentage"":0.087713},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000979},{""age"":""45-54"",""gender"":""female"",""percentage"":0.042614},{""age"":""45-54"",""gender"":""male"",""percentage"":0.126788},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000828},{""age"":""55-64"",""gender"":""female"",""percentage"":0.110751},{""age"":""55-64"",""gender"":""male"",""percentage"":0.245972},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001355},{""age"":""65+"",""gender"":""female"",""percentage"":0.150354},{""age"":""65+"",""gender"":""male"",""percentage"":0.210586},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001205}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
2280321265658656,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 5000, upper_bound: 5999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.038361},{""age"":""35-44"",""gender"":""male"",""percentage"":0.051729},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000872},{""age"":""45-54"",""gender"":""female"",""percentage"":0.087475},{""age"":""45-54"",""gender"":""male"",""percentage"":0.124382},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001453},{""age"":""55-64"",""gender"":""female"",""percentage"":0.169137},{""age"":""55-64"",""gender"":""male"",""percentage"":0.195583},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002034},{""age"":""65+"",""gender"":""female"",""percentage"":0.17524},{""age"":""65+"",""gender"":""male"",""percentage"":0.152281},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001453}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
8805850569475771,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 700000, upper_bound: 799999","lower_bound: 20000, upper_bound: 24999",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.144967},{""age"":""35-44"",""gender"":""male"",""percentage"":0.13083},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001922},{""age"":""45-54"",""gender"":""female"",""percentage"":0.120528},{""age"":""45-54"",""gender"":""male"",""percentage"":0.103827},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001157},{""age"":""55-64"",""gender"":""female"",""percentage"":0.137899},{""age"":""55-64"",""gender"":""male"",""percentage"":0.113805},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001123},{""age"":""65+"",""gender"":""female"",""percentage"":0.144157},{""age"":""65+"",""gender"":""male"",""percentage"":0.098548},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001236}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
1748230312664414,153080620724,"Donald J. Trump",2024-10-27,2024-10-27,2024-11-03,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","Don't have time for the line? Avoid Election Day crowds by Voting Early for President Trump TODAY.","Skip the long line and VOTE TRUMP Early",vote.donaldjtrump.com,"Vote TRUMP in Michigan","lower_bound: 70000, upper_bound: 79999","lower_bound: 1500, upper_bound: 1999",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.069316},{""age"":""35-44"",""gender"":""male"",""percentage"":0.226975},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001161},{""age"":""45-54"",""gender"":""female"",""percentage"":0.055774},{""age"":""45-54"",""gender"":""male"",""percentage"":0.143994},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000766},{""age"":""55-64"",""gender"":""female"",""percentage"":0.0814},{""age"":""55-64"",""gender"":""male"",""percentage"":0.159834},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000667},{""age"":""65+"",""gender"":""female"",""percentage"":0.114908},{""age"":""65+"",""gender"":""male"",""percentage"":0.144315},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00089}","{""region"":""Michigan"",""percentage"":1}",facebook,"lower_bound: 1000001",en
